target_id	diff
ENST00000491798	0.5988094974231091
ENST00000526631	0.5985694744923407
ENST00000558984	0.5984658666841765
ENST00000561195	0.5984064562630228
ENST00000256707	0.598347888701436
ENST00000596549	0.598315220379796
ENST00000404826	0.5979872378900574
ENST00000446011	0.5979626991081554
ENST00000535434	0.5977806143641512
ENST00000599637	0.597575457497018
ENST00000439096	0.5973660502660277
ENST00000543682	0.5973371727267913
ENST00000560095	0.5969828416384722
ENST00000367885	0.5967125869366519
ENST00000565284	0.5965882996997791
ENST00000587835	0.5963122369833213
ENST00000449477	0.5961647850074271
ENST00000517680	0.5960549827052336
ENST00000522839	0.595445514433543
ENST00000462718	0.59528930599847
ENST00000478493	0.5951212881409431
ENST00000507878	0.594601359347979
ENST00000428358	0.5945309064758314
ENST00000327753	0.5943734890275878
ENST00000472180	0.5941195110346582
ENST00000508520	0.5939243567686809
ENST00000474253	0.5937134869040263
ENST00000329078	0.5936767621575585
ENST00000467587	0.593162434806753
ENST00000622639	0.593083465701287
ENST00000640856	0.5930622036129847
ENST00000614329	0.5928782946148623
ENST00000456762	0.5927683020848502
ENST00000539349	0.5926097252558107
ENST00000367600	0.5921936880303715
ENST00000460301	0.592141454251671
ENST00000328085	0.5920610616997692
ENST00000465550	0.5916252657151981
ENST00000606719	0.5913653694623369
ENST00000478712	0.5912149137186542
ENST00000463973	0.5909408855611237
ENST00000560338	0.5905253489596107
ENST00000414381	0.5902017921371598
ENST00000562155	0.5901248467699665
ENST00000478293	0.5899339709088434
ENST00000546790	0.589457924150807
ENST00000443059	0.5887780476857144
ENST00000377011	0.5887251548083436
ENST00000497421	0.588539960714116
ENST00000631814	0.5885234756427735
ENST00000589504	0.5885234756427735
ENST00000636201	0.5880688018989698
ENST00000637592	0.5880688018989698
ENST00000498552	0.5880688018989698
ENST00000637681	0.5880688018989698
ENST00000635766	0.5880688018989698
ENST00000636376	0.5880688018989698
ENST00000637867	0.5880688018989698
ENST00000636008	0.5880688018989698
ENST00000633925	0.587530598996443
ENST00000522176	0.5873360839164553
ENST00000558442	0.5871899481204814
ENST00000556943	0.5870865664344876
ENST00000335148	0.5864409767291797
ENST00000465642	0.5861844178490366
ENST00000615385	0.5861810617748491
ENST00000491528	0.5861155198033334
ENST00000487903	0.5856174664259564
ENST00000418082	0.5851212272201365
ENST00000457836	0.5850419691344483
ENST00000511622	0.5848484375287853
ENST00000399075	0.5847932664673569
ENST00000468951	0.5846658523158086
ENST00000530864	0.5842728172909404
ENST00000484627	0.5839465224591278
ENST00000618902	0.5838944028419729
ENST00000507075	0.5837121398846284
ENST00000468767	0.583700813851322
ENST00000416720	0.5836419137162377
ENST00000368716	0.583431970855085
ENST00000623044	0.5829242766258083
ENST00000297933	0.5828032506099251
ENST00000355082	0.5824664508543054
ENST00000345133	0.5822734152894753
ENST00000505871	0.5818167559639205
ENST00000395962	0.581792497939638
ENST00000472468	0.5816741568484463
ENST00000551131	0.5813112233661337
ENST00000425694	0.5812184357715222
ENST00000533110	0.5811665631408854
ENST00000424608	0.5809283663495737
ENST00000472577	0.5807322931288456
ENST00000610745	0.5806470698889548
ENST00000484274	0.5803351939540375
ENST00000360568	0.5801484821340603
ENST00000560763	0.579982412259468
ENST00000491546	0.5796311955403743
ENST00000559731	0.5794909206849832
ENST00000400554	0.5793982370941667
ENST00000567130	0.5790160461262857
ENST00000577128	0.5788644789677736
ENST00000528409	0.5788620987665155
ENST00000411774	0.5787823992369178
ENST00000495714	0.5787732409542063
ENST00000429604	0.5786706178460612
ENST00000564353	0.5780660793184939
ENST00000238628	0.5780062144450779
ENST00000527535	0.5777345609865833
ENST00000474326	0.5773773976167786
ENST00000554541	0.5767405589010516
ENST00000471494	0.5767078747641864
ENST00000583522	0.5766361556608013
ENST00000389378	0.5764950156798807
ENST00000473874	0.5764715038480782
ENST00000562389	0.5760966091088643
ENST00000585187	0.5760359695549105
ENST00000565143	0.5760028136632975
ENST00000523633	0.5759925265963847
ENST00000474036	0.5759866451134766
ENST00000264221	0.5750844926716964
ENST00000373156	0.5750730989669817
ENST00000392029	0.5750615252998309
ENST00000375710	0.5745980622811792
ENST00000562713	0.5744755001349143
ENST00000598330	0.5744470488105571
ENST00000570373	0.5742982662482221
ENST00000631335	0.5742882939887366
ENST00000326039	0.5741008403598685
ENST00000635816	0.5739655270454447
ENST00000391877	0.5733613587570372
ENST00000490752	0.5731269944347752
ENST00000297195	0.5731209531426869
ENST00000533380	0.5730213731322867
ENST00000597032	0.5729331422453149
ENST00000457540	0.5728765813240753
ENST00000463435	0.5728668469569608
ENST00000476998	0.5725735641054815
ENST00000624398	0.5723652579550124
ENST00000428943	0.5722429299770201
ENST00000372616	0.5721615195325327
ENST00000567116	0.571903217850459
ENST00000565560	0.5716926596931697
ENST00000379643	0.5713643539479251
ENST00000508301	0.5713425998061978
ENST00000528491	0.571240518413405
ENST00000494460	0.5712339701198685
ENST00000566146	0.5708563712946774
ENST00000467792	0.5707705346007799
ENST00000485567	0.5707611997274074
ENST00000617869	0.5705485451460184
ENST00000309879	0.5704712848614806
ENST00000531094	0.5703097616309788
ENST00000487989	0.5700958518626158
ENST00000406293	0.5699859670146823
ENST00000586572	0.5698926696494238
ENST00000425825	0.5698694218072857
ENST00000474766	0.5695247798473311
ENST00000415724	0.569401465464322
ENST00000482440	0.5693458141845485
ENST00000481345	0.5693259121548732
ENST00000510774	0.5690495069283126
ENST00000584453	0.5685274146746992
ENST00000561175	0.5685203144411615
ENST00000406911	0.5682514322178427
ENST00000572208	0.5675721278106025
ENST00000409002	0.5672522296524974
ENST00000613717	0.566645417525984
ENST00000620989	0.566645417525984
ENST00000563986	0.5666136186092157
ENST00000562194	0.5665599705516976
ENST00000482950	0.5664556968692112
